Table,OldName,NewName,Type,Required,Nullable,Auto,Default,Description
PrivilegeFixed,SHW_STKCST_PRFT_MRGN_SAL,ShowStockCostProfitMarginSale,"""NUMBER(1,0)""",لا,نعم,لا,,عرض هامش ربح تكلفة المخزون في المبيعات
PrivilegeFixed,USE_SRCH_ITM_NM_ARABIC,UseSearchItemNameArabic,"""NUMBER(1,0)""",لا,نعم,لا,,استخدام البحث باسم الصنف عربي
PrivilegeFixed,SRCH_ITM_CRTRIA,SearchItemCriteria,"""NUMBER(1,0)""",لا,نعم,لا,,معيار بحث الصنف
PrivilegeFixed,USE_ARCHV_FILE_IN_DB,UseArchiveFileInDB,"""NUMBER(1,0)""",لا,نعم,لا,,استخدام أرشفة الملفات في قاعدة البيانات
PrivilegeFixed,ALLW_FILL_ALL_ITM_TO_RTBILL,AllowFillAllItemToReturnBill,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بتعبئة جميع الأصناف في المرتجع
PrivilegeFixed,PRNT_CNT_FOR_BILL,PrintCountForBill,"""NUMBER(2,0)""",لا,نعم,لا,,عدد مرات الطباعة للفاتورة
PrivilegeFixed,ALLW_EXCD_LMT_SAL_ITM,AllowExceedLimitSaleItem,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بتجاوز حد بيع الصنف
PrivilegeFixed,SHW_BLNC_IN_CSH_INVNTRY,ShowBalanceInCashInventory,"""NUMBER(1,0)""",لا,نعم,لا,,عرض الرصيد في جرد الصندوق
PrivilegeFixed,GLS_ALLW_UPDT_REPRS_COMM,GLSAllowUpdateRepresentativesCommission,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بتحديث عمولة المندوبين
PrivilegeFixed,GLS_STMNT_HIDE_OPN_BLNC,GLSStatementHideOpenBalance,"""NUMBER(1,0)""",لا,نعم,لا,,إخفاء الرصيد الافتتاحي في كشف الحساب
PrivilegeFixed,MRP_VARY_PRDCT_CST_PRIV,MRPVaryProductCostPrivilege,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية تغيير تكلفة المنتج في MRP
PrivilegeFixed,SHW_ALRT_SCR_AFTR_LGN,ShowAlertScreenAfterLogin,"""NUMBER(1,0)""",لا,نعم,لا,,عرض شاشة تنبيه بعد الدخول
PrivilegeFixed,ALLW_PRNT_PRICE_WITH_TAX,AllowPrintPriceWithTax,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بطباعة السعر مع الضريبة
PrivilegeFixed,H_ADD_PER_CMPNS_QTY,HAddPercentCompensateQty,"""NUMBER(3,0)""",لا,نعم,لا,,نسبة تعويض الكمية
PrivilegeFixed,ALLW_DECRS_QTY,AllowDecreaseQty,NUMBER,لا,نعم,لا,,السماح بإنقاص الكمية
PrivilegeFixed,MRP_SFC_ALLW_ACT_PRD_LESS_STD,MRPSFCAllowActualProductLessStd,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بمنتج فعلي أقل من المعياري في SFC
PrivilegeFixed,ALLOW_EXP_XLS,AllowExportXLS,"""NUMBER(1,0)""",لا,نعم,لا,,السماح بالتصدير إلى إكسل
PrivilegeFixed,OUT_ITM_SRL_WITH_BARCODE,OutItemSerialWithBarcode,"""NUMBER(1,0)""",لا,نعم,لا,,صرف الصنف بالرقم التسلسلي مع الباركود
PrivilegeFixed,MNDTRY_BILL_NO_PAYMNT,MandatoryBillNoPayment,"""NUMBER(1,0)""",لا,نعم,لا,,إلزامية رقم فاتورة الدفع
PrivilegeGeneralControl,U_ID,UserId,"""NUMBER(5,0)""",لا,نعم,لا,,رقم المستخدم
PrivilegeGeneralControl,G_CODE,GeneralCode,VARCHAR2(10),لا,نعم,لا,,كود عام أو رمز تحكم
PrivilegeGeneralControl,ADD_FLAG,AddFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية إضافة
PrivilegeGeneralControl,VIEW_FLAG,ViewFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية استعراض
PrivilegeGeneralControl,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
PrivilegeGeneralControl,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
PrivilegeGeneralControl,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
PrivilegeGeneralControl,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
PrivilegeWarehouse,U_ID,UserId,"""NUMBER(5,0)""",لا,نعم,لا,,رقم المستخدم
PrivilegeWarehouse,W_CODE,WarehouseCode,"""NUMBER(10,0)""",لا,نعم,لا,,كود المستودع
PrivilegeWarehouse,ADD_FLAG,AddFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية إضافة
PrivilegeWarehouse,VIEW_FLAG,ViewFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية استعراض
PrivilegeWarehouse,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
PrivilegeWarehouse,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
PrivilegeWarehouse,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
PrivilegeWarehouse,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
PrivilegeWarehouse,TRNSFR_WCODE_FLG,TransferWarehouseFlag,"""NUMBER(1,0)""",لا,نعم,لا,,علم تحويل المستودع
EmployeePrivilege,EMP_NO,EmployeeNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم الموظف
EmployeePrivilege,PRV_CODE,PrivilegeCode,"""NUMBER(5,0)""",لا,نعم,لا,,كود الصلاحية
EmployeePrivilege,ADD_FLAG,AddFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية إضافة
EmployeePrivilege,VIEW_FLAG,ViewFlag,"""NUMBER(1,0)""",لا,نعم,لا,,صلاحية استعراض
EmployeePrivilege,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
EmployeePrivilege,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
EmployeePrivilege,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
EmployeePrivilege,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
UserLoginHistory,U_ID,UserId,"""NUMBER(5,0)""",نعم,لا,لا,,رقم المستخدم
UserLoginHistory,TRMNL_NM,TerminalName,VARCHAR2(30),لا,نعم,لا,,اسم الجهاز
UserLoginHistory,LGN_TYP,LoginType,"""NUMBER(1,0)""",لا,نعم,لا,,نوع الدخول (1=دخول/0=خروج)
UserLoginHistory,LGN_OUT_DATE,LoginOutDate,DATE,نعم,لا,لا,,تاريخ ووقت الدخول أو الخروج
UserLoginHistory,LNG_NO,LanguageNo,"""NUMBER(3,0)""",لا,نعم,لا,,رقم اللغة
UserLoginHistory,CMP_NO,CompanyNo,"""NUMBER(3,0)""",نعم,لا,لا,,رقم الشركة
UserLoginHistory,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
UserLoginHistory,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",نعم,لا,لا,,السنة المالية للفرع
UserLoginHistory,BRN_USR,BranchUser,"""NUMBER(3,0)""",نعم,لا,لا,,مستخدم الفرع
UserLoginHistory,APPL_NO,ApplicationNo,NUMBER,لا,نعم,لا,,رقم التطبيق
UserLoginHistory,HSTRY_NO,HistoryNo,NUMBER,لا,نعم,لا,,رقم التسلسل في السجل
UserTerminal,U_ID,UserId,"""NUMBER(5,0)""",لا,نعم,لا,,رقم المستخدم المرتبط بالطرفية أو الجهاز
UserTerminal,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
UserTerminal,CMP_NO,CompanyNo,"""NUMBER(3,0)""",نعم,لا,لا,,رقم الشركة
UserTerminal,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
UserTerminal,CMP_ANAME,CompanyArabicName,VARCHAR2(40),نعم,لا,لا,,اسم الشركة عربي
UserTerminal,CMP_ENAME,CompanyEnglishName,VARCHAR2(40),لا,نعم,لا,,اسم الشركة إنجليزي
UserTerminal,BRN_ADES,BranchArabicDesc,VARCHAR2(40),نعم,لا,لا,,وصف الفرع عربي
UserTerminal,BRN_EDES,BranchEnglishDesc,VARCHAR2(40),لا,نعم,لا,,وصف الفرع إنجليزي
UserTerminal,BRN_AADD,BranchArabicAddress,VARCHAR2(40),لا,نعم,لا,,عنوان الفرع عربي
UserTerminal,BRN_EADD,BranchEnglishAddress,VARCHAR2(40),لا,نعم,لا,,عنوان الفرع إنجليزي
UserTerminal,BRN_ATELE,BranchArabicTel,VARCHAR2(40),لا,نعم,لا,,هاتف الفرع عربي
UserTerminal,BRN_ETELE,BranchEnglishTel,VARCHAR2(40),لا,نعم,لا,,هاتف الفرع إنجليزي
UserTerminal,BRN_AFAX,BranchArabicFax,VARCHAR2(40),لا,نعم,لا,,فاكس الفرع عربي
UserTerminal,BRN_EFAX,BranchEnglishFax,VARCHAR2(40),لا,نعم,لا,,فاكس الفرع إنجليزي
UserTerminal,BRN_ABOX,BranchArabicBox,VARCHAR2(40),لا,نعم,لا,,صندوق بريد الفرع عربي
UserTerminal,BRN_EBOX,BranchEnglishBox,VARCHAR2(40),لا,نعم,لا,,صندوق بريد الفرع إنجليزي
UserTerminal,CMP_IMG,CompanyImage,VARCHAR2(30),لا,نعم,لا,,صورة الشركة
UserTerminal,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
UserTerminal,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
UserTerminal,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
UserTerminal,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
UserTerminal,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
UserTerminal,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
UserTerminal,PR_REP,ReportPriority,"""NUMBER(10,0)""",لا,نعم,لا,,أولوية التقرير
UserTerminal,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
UserTerminal,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
UserTerminal,RPRT_HDR_TYP,ReportHeaderType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع رأس التقرير
UserTerminal,RPRT_HDR_IMG,ReportHeaderImage,BLOB,لا,نعم,لا,,صورة رأس التقرير (شعار الشركة/الفرع)
UserTerminal,RPRT_HDR_IMG_NM,ReportHeaderImageName,VARCHAR2(200),لا,نعم,لا,,اسم ملف صورة رأس التقرير
UserTerminal,RPRT_HDR_IMG_NM_H,ReportHeaderImageNameH,VARCHAR2(200),لا,نعم,لا,,اسم ملف صورة رأس التقرير (رمز/اختصار)
TaxCodeMaster,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة الرئيسي
TaxCodeMaster,TAX_L_NM,TaxArabicName,VARCHAR2(100),نعم,لا,لا,,اسم الضريبة عربي
TaxCodeMaster,TAX_F_NM,TaxEnglishName,VARCHAR2(100),لا,نعم,لا,,اسم الضريبة إنجليزي
TaxCodeMaster,CLC_DOC_TYP,CalcDocType,"""NUMBER(5,0)""",نعم,لا,لا,,نوع المستند المحسوب عليه الضريبة
TaxCodeMaster,AGNCY_CNT,AgencyCount,"""NUMBER(2,0)""",نعم,لا,لا,,عدد الجهات المرتبطة بالضريبة
TaxCodeMaster,INACTIVE,Inactive,"""NUMBER(1,0)""",لا,نعم,لا,,معطل (1=نعم)
TaxCodeMaster,INACTIVE_U_ID,InactiveUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عطل الضريبة
TaxCodeMaster,INACTIVE_DATE,InactiveDate,DATE,لا,نعم,لا,,تاريخ التعطيل
TaxCodeMaster,INACTIVE_RES,InactiveReason,VARCHAR2(250),لا,نعم,لا,,سبب التعطيل
TaxCodeMaster,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
TaxCodeMaster,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
TaxCodeMaster,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
TaxCodeMaster,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
TaxCodeMaster,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
TaxCodeMaster,PR_REP,ReportPriority,"""NUMBER(6,0)""",لا,نعم,لا,,أولوية التقرير
TaxCodeMaster,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
TaxCodeMaster,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
TaxCodeMaster,DFLT_FLG,DefaultFlag,"""NUMBER(1,0)""",لا,نعم,لا,,ضريبة افتراضية (1=نعم)
TaxCodeMaster,TAX_TYP_CODE,TaxTypeCode,VARCHAR2(50),لا,نعم,لا,,كود نوع الضريبة
TaxCodeDetail,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة الرئيسي
TaxCodeDetail,AGNCY_NO,AgencyNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الجهة
TaxCodeDetail,AGNCY_L_NM,AgencyArabicName,VARCHAR2(100),نعم,لا,لا,,اسم الجهة عربي
TaxCodeDetail,AGNCY_F_NM,AgencyEnglishName,VARCHAR2(100),لا,نعم,لا,,اسم الجهة إنجليزي
TaxCodeDetail,AC_CODE_AR,AccountCodeReceivable,VARCHAR2(30),لا,نعم,لا,,كود الحساب للمدين
TaxCodeDetail,AC_CODE_AP,AccountCodePayable,VARCHAR2(30),لا,نعم,لا,,كود الحساب للدائن
TaxCodeDetail,TAX_PRCNT,TaxPercent,NUMBER,لا,نعم,لا,,نسبة الضريبة
TaxCodeDetail,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
TaxCodeDetail,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
TaxCodeDetail,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
TaxCodeDetail,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
TaxCodeDetail,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
TaxCodeDetail,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
TaxCodeDetail,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
TaxInput,INPT_TYP,InputType,"""NUMBER(2,0)""",نعم,لا,لا,,نوع الإدخال
TaxInput,INPT_CODE,InputCode,VARCHAR2(60),نعم,لا,لا,,كود الإدخال أو رقم العملية
TaxInput,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة
TaxInput,AGNCY_NO,AgencyNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الجهة
TaxInput,TAX_PRCNT,TaxPercent,NUMBER,نعم,لا,لا,,نسبة الضريبة
TaxInput,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
TaxInput,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
TaxInput,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
TaxInput,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
TaxInput,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
TaxInput,PR_REP,ReportPriority,"""NUMBER(6,0)""",لا,نعم,لا,,أولوية التقرير
TaxInput,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
TaxInput,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
TaxInputMovement,DOC_TYPE,DocType,"""NUMBER(5,0)""",نعم,لا,لا,,نوع المستند الرئيسي
TaxInputMovement,BILL_DOC_TYPE,BillDocType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع مستند الفاتورة
TaxInputMovement,DOC_JV_TYPE,DocJVType,"""NUMBER(5,0)""",لا,نعم,لا,,نوع قيد اليومية
TaxInputMovement,DOC_NO,DocumentNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم المستند
TaxInputMovement,DOC_SER,DocumentSerial,"""NUMBER(38,0)""",نعم,لا,لا,,تسلسل المستند
TaxInputMovement,DOC_DATE,DocumentDate,DATE,نعم,لا,لا,,تاريخ المستند
TaxInputMovement,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة
TaxInputMovement,CLC_TYP_NO,CalcTypeNo,"""NUMBER(5,0)""",نعم,لا,لا,,كود نوع احتساب الضريبة
TaxInputMovement,AGNCY_NO,AgencyNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الجهة
TaxInputMovement,INPT_TYP,InputType,"""NUMBER(2,0)""",نعم,لا,لا,,نوع الإدخال
TaxInputMovement,INPT_CODE,InputCode,VARCHAR2(60),نعم,لا,لا,,كود الإدخال
TaxInputMovement,A_CODE,AccountCode,VARCHAR2(30),نعم,لا,لا,,كود الحساب
TaxInputMovement,A_CY,CurrencyCode,VARCHAR2(7),نعم,لا,لا,,رمز العملة
TaxInputMovement,AC_RATE,AccountRate,NUMBER,نعم,لا,لا,,سعر صرف الحساب
TaxInputMovement,INPT_AMT,InputAmount,NUMBER,لا,نعم,لا,,مبلغ الإدخال
TaxInputMovement,TAX_PRCNT,TaxPercent,NUMBER,نعم,لا,لا,,نسبة الضريبة
TaxInputMovement,TAX_AMT,TaxAmount,NUMBER,نعم,لا,لا,,مبلغ الضريبة
TaxInputMovement,TAX_AMT_L,TaxAmountLocal,NUMBER,لا,نعم,لا,,مبلغ الضريبة بالعملة المحلية
TaxInputMovement,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
TaxInputMovement,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
TaxInputMovement,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
TaxInputMovement,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
TaxInputMovement,RCRD_NO,RecordNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم السطر
TaxInputMovement,DOC_SEQUENCE,DocSequence,"""NUMBER(38,0)""",لا,نعم,لا,,تسلسل المستند
TaxInputMovement,EXTERNAL_POST,ExternalPost,"""NUMBER(5,0)""",لا,نعم,لا,,ترحيل خارجي
TaxInputMovement,CMP_NO,CompanyNo,"""NUMBER(3,0)""",نعم,لا,لا,,رقم الشركة
TaxInputMovement,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
TaxInputMovement,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
TaxInputMovement,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
TaxInputMovement,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
TaxInputMovement,PR_REP,ReportPriority,"""NUMBER(10,0)""",لا,نعم,لا,,أولوية التقرير
TaxInputMovement,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
TaxInputMovement,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
TaxInputMovementBranch,DOC_TYPE,DocType,"""NUMBER(5,0)""",نعم,لا,لا,,نوع المستند الرئيسي
TaxInputMovementBranch,BILL_DOC_TYPE,BillDocType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع مستند الفاتورة
TaxInputMovementBranch,DOC_JV_TYPE,DocJVType,"""NUMBER(5,0)""",لا,نعم,لا,,نوع قيد اليومية
TaxInputMovementBranch,DOC_NO,DocumentNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم المستند
TaxInputMovementBranch,DOC_SER,DocumentSerial,"""NUMBER(38,0)""",نعم,لا,لا,,تسلسل المستند
TaxInputMovementBranch,DOC_DATE,DocumentDate,DATE,نعم,لا,لا,,تاريخ المستند
TaxInputMovementBranch,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة
TaxInputMovementBranch,CLC_TYP_NO,CalcTypeNo,"""NUMBER(5,0)""",نعم,لا,لا,,كود نوع احتساب الضريبة
TaxInputMovementBranch,AGNCY_NO,AgencyNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الجهة
TaxInputMovementBranch,INPT_TYP,InputType,"""NUMBER(2,0)""",نعم,لا,لا,,نوع الإدخال
TaxInputMovementBranch,INPT_CODE,InputCode,VARCHAR2(60),نعم,لا,لا,,كود الإدخال
TaxInputMovementBranch,A_CODE,AccountCode,VARCHAR2(30),نعم,لا,لا,,كود الحساب
TaxInputMovementBranch,A_CY,CurrencyCode,VARCHAR2(7),نعم,لا,لا,,رمز العملة
TaxInputMovementBranch,AC_RATE,AccountRate,NUMBER,نعم,لا,لا,,سعر صرف الحساب
TaxInputMovementBranch,INPT_AMT,InputAmount,NUMBER,لا,نعم,لا,,مبلغ الإدخال
TaxInputMovementBranch,TAX_PRCNT,TaxPercent,NUMBER,نعم,لا,لا,,نسبة الضريبة
TaxInputMovementBranch,TAX_AMT,TaxAmount,NUMBER,نعم,لا,لا,,مبلغ الضريبة
TaxInputMovementBranch,TAX_AMT_L,TaxAmountLocal,NUMBER,لا,نعم,لا,,مبلغ الضريبة بالعملة المحلية
TaxInputMovementBranch,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
TaxInputMovementBranch,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
TaxInputMovementBranch,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
TaxInputMovementBranch,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
TaxInputMovementBranch,RCRD_NO,RecordNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم السطر
TaxInputMovementBranch,DOC_SEQUENCE,DocSequence,"""NUMBER(38,0)""",لا,نعم,لا,,تسلسل المستند
TaxInputMovementBranch,EXTERNAL_POST,ExternalPost,"""NUMBER(5,0)""",لا,نعم,لا,,ترحيل خارجي
TaxInputMovementBranch,CMP_NO,CompanyNo,"""NUMBER(3,0)""",لا,نعم,لا,,رقم الشركة
TaxInputMovementBranch,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
TaxInputMovementBranch,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
TaxInputMovementBranch,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
TaxItem,I_CODE,ItemCode,VARCHAR2(30),نعم,لا,لا,,كود الصنف
TaxItem,TAX_NO,TaxNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الضريبة
TaxItem,AGNCY_NO,AgencyNo,"""NUMBER(5,0)""",نعم,لا,لا,,رقم الجهة
TaxItem,TAX_PRCNT,TaxPercent,NUMBER,نعم,لا,لا,,نسبة الضريبة
TaxItem,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
TaxItem,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
TaxItem,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
